Transaction_ID,Customer_ID,Account_Type,Total_Balance,Transaction_Amount,Investment_Amount,Investment_Type,Transaction_Date
305492,200969,Current,75130,3032.0,10434,Fixed Deposit,2023-10-10
305493,204403,Business,11217,3391.0,46196,Mutual Fund,2023-11-20
305494,201934,Current,8972,2275.0,47690,Recurring Deposit,2023-03-02
305495,203160,Savings,16598,2927.0,34477,Mutual Fund,2024-09-21
305496,204786,Savings,21215,1522.0,34594,Fixed Deposit,2023-06-16
305497,207454,Savings,49054,3746.0,33276,Mutual Fund,2022-10-14
305498,206799,Business,18030,599.0,47609,Recurring Deposit,2024-03-11
305499,200163,Savings,83246,3079.0,22551,Fixed Deposit,2024-05-07
305500,205414,Business,58343,1130.0,17476,Fixed Deposit,2024-05-21
305501,208842,Business,44764,4414.0,17409,Recurring Deposit,2022-08-08
305502,207920,Current,78363,1044.0,12302,Recurring Deposit,2023-11-27
305503,207922,Business,96269,4857.0,29836,Recurring Deposit,2023-10-07
305504,207641,Business,72669,1431.0,17061,Mutual Fund,2024-05-09
305505,202094,Business,53031,454.6253334201471,46503,Fixed Deposit,2022-04-06
305506,204101,Current,13282,270.0,1492,Mutual Fund,2025-01-13
305507,209762,Current,80223,3288.0,38309,Mutual Fund,2023-03-27
305508,209338,Current,12977,3849.0,49611,Mutual Fund,2024-10-29
305509,204852,Savings,99943,702.0,7026,Fixed Deposit,2025-02-15
305510,205007,Savings,57953,310.0,46835,Recurring Deposit,2022-12-03
305511,202568,Business,15507,848.0,32259,Fixed Deposit,2024-05-27
305512,204938,Savings,83852,3507.0,49100,Mutual Fund,2022-10-25
305513,203796,Current,92455,1327.0,36767,Recurring Deposit,2024-02-12
305514,205933,Savings,54018,3990.0,45215,Fixed Deposit,2022-11-23
305515,202374,Current,47272,4986.0,18284,Recurring Deposit,2022-12-24
305516,201931,Savings,19304,4374.0,38004,Mutual Fund,2024-08-16
305517,207026,Current,99735,1493.0,41306,Recurring Deposit,2024-08-15
305518,206887,Savings,74556,3419.0,11668,Mutual Fund,2025-01-08
305519,207173,Business,29836,4945.0,37424,Recurring Deposit,2022-11-03
305520,204138,Savings,26947,4441.0,15750,Mutual Fund,2024-04-10
305521,207449,Savings,6158,2241.0,21950,Recurring Deposit,2023-09-29
305522,201589,Business,26793,2547.0,38754,Fixed Deposit,2022-05-22
305523,202943,Business,98347,515.0,3703,Mutual Fund,2023-02-23
305524,207818,Current,45801,1567.0,25501,Recurring Deposit,2024-04-16
305525,205334,Business,16344,1528.0,38843,Fixed Deposit,2023-03-16
305526,203096,Savings,27215,4449.0,49686,Recurring Deposit,2022-06-26
305527,200907,Current,66809,2599.0,30831,Fixed Deposit,2023-05-05
305528,204672,Savings,69264,618.0,20119,Recurring Deposit,2023-10-15
305529,208451,Current,18249,846.0,14503,Fixed Deposit,2023-03-19
305530,208128,Current,53346,2473.0,7449,Fixed Deposit,2022-05-26
305531,205537,Business,44510,4471.0,13434,Recurring Deposit,2025-01-22
305532,205594,Savings,75918,4367.0,38930,Recurring Deposit,2023-02-05
305533,209324,Current,98945,2447.0,27596,Fixed Deposit,2024-06-02
305534,202762,Current,10674,3230.0,39490,Mutual Fund,2023-10-03
305535,209869,Current,93775,3633.0,25151,Fixed Deposit,2023-11-13
305536,200869,Current,18922,3405.0,49836,Recurring Deposit,2024-03-19
305537,202031,Business,71320,2821.0,6300,Fixed Deposit,2024-02-25
305538,208124,Business,46027,4439.0,37014,Fixed Deposit,2022-06-01
305539,209780,Savings,19575,1935.0,40717,Mutual Fund,2022-05-21
305540,205237,Current,13770,800.0,9248,Mutual Fund,2024-12-22
305541,208766,Savings,26722,632.0,44272,Recurring Deposit,2023-08-06
305542,208332,Savings,80893,4847.0,8000,Mutual Fund,2022-08-28
305543,204094,Business,52535,4705.0,1654,Fixed Deposit,2025-03-18
305544,203372,Current,21064,1589.0,11987,Recurring Deposit,2024-06-07
305545,206368,Business,17716,2455.0,2562,Recurring Deposit,2024-11-29
305546,209398,Current,24600,1852.0,2196,Recurring Deposit,2023-05-19
305547,206304,Current,6628,3165.0,11228,Mutual Fund,2023-05-04
305548,209277,Savings,56579,4721.0,13293,Fixed Deposit,2024-09-04
305549,200396,Savings,4307,3061.0,7962,Mutual Fund,2024-07-13
305550,201864,Business,39287,3104.0,13060,Fixed Deposit,2024-08-22
305551,206372,Business,82983,4903.0,36040,Recurring Deposit,2022-12-16
305552,208629,Current,88227,3747.0,10297,Recurring Deposit,2023-10-27
305553,206557,Savings,37033,4363.0,5236,Fixed Deposit,2024-12-30
305554,206752,Savings,90113,2816.0,45563,Recurring Deposit,2023-10-30
305555,205951,Current,6506,2293.0,24393,Fixed Deposit,2023-10-09
305556,200651,Business,51795,4903.0,15417,Mutual Fund,2024-09-18
305557,202177,Current,48380,4830.0,26213,Fixed Deposit,2024-12-29
305558,208846,Savings,19207,1488.0,44974,Mutual Fund,2022-07-19
305559,200848,Business,53216,4193.0,38412,Recurring Deposit,2024-05-31
305560,209378,Current,9388,2725.0,6583,Recurring Deposit,2023-04-15
305561,208669,Savings,17407,3542.0,1461,Fixed Deposit,2023-10-26
305562,201061,Business,83496,1903.0,40565,Fixed Deposit,2023-03-02
305563,200975,Current,5886,4641.0,39976,Fixed Deposit,2024-05-31
305564,205883,Business,9783,2801.0,39199,Recurring Deposit,2023-12-11
305565,200518,Current,84975,4909.0,21384,Fixed Deposit,2023-09-20
305566,202948,Savings,58709,362.0,20655,Fixed Deposit,2023-09-07
305567,207996,Current,47730,1554.0,49864,Mutual Fund,2024-04-15
305568,203802,Current,23072,797.0,32481,Recurring Deposit,2024-04-07
305569,208256,Savings,30707,1714.0,36193,Fixed Deposit,2024-10-14
305570,204032,Business,46036,1550.0,49477,Mutual Fund,2022-03-31
305571,209044,Business,69679,469.0,4475,Fixed Deposit,2024-05-08
305572,209153,Savings,53105,2327.0,36205,Recurring Deposit,2022-10-22
305573,208197,Savings,46118,1851.0,45928,Fixed Deposit,2024-02-02
305574,204359,Business,30858,4901.0,21534,Fixed Deposit,2022-12-03
305575,204148,Savings,85517,2032.0,29703,Recurring Deposit,2023-03-13
305576,202312,Business,71545,4988.0,19961,Mutual Fund,2022-07-18
305577,202853,Savings,94689,4335.0,28428,Recurring Deposit,2024-05-28
305578,206303,Savings,9057,799.0,28838,Mutual Fund,2024-12-14
305579,207190,Savings,9857,895.0,36602,Recurring Deposit,2023-05-31
305580,202432,Savings,25083,843.0,23660,Fixed Deposit,2023-02-12
305581,204970,Savings,26368,4081.0,33055,Recurring Deposit,2022-11-09
305582,209471,Savings,80326,1372.0,44147,Recurring Deposit,2023-01-05
305583,200617,Business,94393,1116.0,15784,Recurring Deposit,2022-11-20
305584,202359,Savings,44471,1829.0,36013,Recurring Deposit,2023-10-04
305585,203931,Current,19676,4511.0,6328,Mutual Fund,2024-10-11
305586,205602,Business,44436,1994.0,9583,Mutual Fund,2022-09-20
305587,202079,Current,41183,2224.0,28106,Recurring Deposit,2025-01-10
305588,202885,Savings,30625,3133.315904408718,39715,Mutual Fund,2023-03-13
305589,208284,Business,3026,3533.0,47151,Recurring Deposit,2023-12-25
305590,209082,Current,91159,4839.0,34122,Fixed Deposit,2023-08-15
305591,204129,Savings,27637,2839.0,12343,Recurring Deposit,2022-09-13
305592,203360,Business,86104,2706.0,48686,Recurring Deposit,2024-04-07
305593,209559,Savings,63527,733.0,46584,Recurring Deposit,2025-02-01
305594,206456,Current,88324,3110.0,44570,Fixed Deposit,2024-04-02
305595,207829,Business,84030,3388.0,4510,Fixed Deposit,2024-04-03
305596,205323,Business,34262,4602.0,6218,Fixed Deposit,2023-02-11
305597,204715,Business,16081,820.0,40610,Mutual Fund,2024-09-23
305598,204818,Business,54496,3617.0,11802,Fixed Deposit,2022-11-26
305599,203500,Business,43608,1176.0,18218,Fixed Deposit,2024-12-20
305600,205095,Current,69833,2498.0,24156,Fixed Deposit,2023-12-19
305601,207674,Business,45214,753.0,37048,Fixed Deposit,2022-04-24
305602,209677,Business,62520,3474.0,17543,Mutual Fund,2023-04-03
305603,205302,Savings,93076,1653.0,5170,Mutual Fund,2022-05-27
305604,207226,Business,66489,1446.0,43669,Mutual Fund,2022-10-05
305605,209504,Current,48489,1232.0,34443,Fixed Deposit,2024-08-27
305606,206239,Current,45124,4934.0,33843,Mutual Fund,2024-09-26
305607,206648,Current,43689,352.0,37154,Recurring Deposit,2022-11-26
305608,208402,Savings,73145,1018.0,11451,Mutual Fund,2022-10-16
305609,207949,Business,40017,3266.0,40198,Mutual Fund,2024-11-22
305610,207738,Current,12875,3615.0,49388,Mutual Fund,2024-05-25
305611,208974,Business,48139,2336.0,40507,Fixed Deposit,2022-05-20
305612,208094,Current,21192,4852.0,14031,Fixed Deposit,2024-08-25
305613,207136,Current,46630,2271.0,7506,Mutual Fund,2022-11-04
305614,207370,Current,62825,4030.0,24214,Fixed Deposit,2022-06-15
305615,200111,Savings,12646,1900.0,13535,Recurring Deposit,2022-12-04
305616,209580,Business,15537,4355.0,18065,Recurring Deposit,2023-04-26
305617,205242,Business,20086,1480.0,17128,Mutual Fund,2022-12-25
305618,203784,Business,36261,1371.0,25714,Recurring Deposit,2024-05-31
305619,200696,Business,13546,4503.0,15060,Mutual Fund,2023-12-10
305620,207737,Current,34021,1585.0,14091,Recurring Deposit,2024-10-07
305621,209052,Business,17259,1049.0,38498,Mutual Fund,2024-08-12
305622,208446,Savings,17813,4217.0,26918,Fixed Deposit,2024-12-05
305623,201252,Savings,84497,2793.176968513847,41894,Fixed Deposit,2022-04-18
305624,209556,Savings,22193,912.0,6627,Fixed Deposit,2025-01-11
305625,202974,Business,40966,383.0,34052,Mutual Fund,2023-06-04
305626,209780,Savings,92300,4262.0,42256,Mutual Fund,2022-08-01
305627,203409,Current,38642,593.0,3901,Recurring Deposit,2023-02-20
305628,200257,Savings,70308,3721.0,29712,Fixed Deposit,2024-02-16
305629,203131,Business,96149,1738.0,1138,Fixed Deposit,2024-10-18
305630,205077,Current,9261,105.0,25158,Mutual Fund,2024-03-22
305631,208623,Savings,96466,1777.0,10597,Mutual Fund,2024-04-07
305632,200117,Business,93049,1591.0,13138,Recurring Deposit,2022-12-10
305633,206076,Business,4333,3478.0,48014,Mutual Fund,2023-02-24
305634,202947,Business,84173,4173.0,19126,Recurring Deposit,2023-12-19
305635,206169,Current,5875,2224.0,32842,Recurring Deposit,2024-10-09
305636,200339,Business,82158,4751.0,33208,Fixed Deposit,2022-10-28
305637,201276,Savings,15989,2897.0,42715,Fixed Deposit,2024-09-11
305638,208723,Savings,2736,1168.0,27654,Mutual Fund,2022-12-28
305639,203375,Savings,96330,3542.0,38596,Recurring Deposit,2024-11-13
305640,206520,Business,9494,556.0,27397,Recurring Deposit,2025-01-08
305641,201596,Business,28910,1747.0,32164,Recurring Deposit,2024-05-22
305642,200150,Savings,58894,1897.0,32172,Recurring Deposit,2023-05-05
305643,200828,Current,92831,447.0,29252,Fixed Deposit,2022-12-06
305644,207870,Current,58746,2043.6052776602337,29179,Mutual Fund,2025-02-18
305645,208466,Current,6754,2358.0,18864,Recurring Deposit,2023-09-04
305646,209419,Current,53506,2498.0,10460,Mutual Fund,2024-02-23
305647,209443,Business,57380,1170.0,48972,Mutual Fund,2024-10-02
305648,208010,Current,61993,1615.0,8286,Fixed Deposit,2024-09-23
305649,208448,Savings,10011,4612.0,32249,Mutual Fund,2022-07-05
305650,200680,Business,47075,633.0,12472,Fixed Deposit,2023-03-13
305651,208073,Business,14197,3398.7025993197785,12856,Recurring Deposit,2023-10-29
305652,206479,Savings,31496,4948.0,26017,Mutual Fund,2023-11-09
305653,209834,Savings,9797,1840.0,35556,Recurring Deposit,2022-10-12
305654,203111,Current,97597,587.0,15149,Recurring Deposit,2022-09-05
305655,202982,Business,39551,176.0,47840,Fixed Deposit,2022-04-15
305656,205075,Current,85191,3183.0,32413,Fixed Deposit,2023-01-29
305657,209991,Current,39060,2152.0,16341,Recurring Deposit,2024-06-10
305658,206473,Business,9907,2864.0,44817,Recurring Deposit,2024-05-12
305659,200242,Savings,93918,2586.0,6385,Mutual Fund,2025-02-16
305660,205054,Business,80030,2786.0,34115,Recurring Deposit,2024-01-02
305661,200479,Savings,90086,1967.0,3660,Mutual Fund,2022-11-08
305662,205214,Savings,60258,2989.0,10004,Recurring Deposit,2024-10-16
305663,205030,Current,74268,1650.0,49310,Mutual Fund,2022-08-17
305664,208965,Current,18345,1701.0,42492,Fixed Deposit,2022-12-21
305665,208400,Current,79695,2441.0,48400,Fixed Deposit,2024-03-29
305666,209737,Business,54010,2372.0,10795,Mutual Fund,2024-10-30
305667,208148,Business,54073,4293.0,21196,Mutual Fund,2024-10-07
305668,202625,Savings,10409,1426.0,19942,Mutual Fund,2022-05-20
305669,200480,Savings,1556,1853.0,27547,Recurring Deposit,2024-06-23
305670,207691,Business,34151,851.0,23149,Recurring Deposit,2024-05-10
305671,201548,Business,16717,4192.0,8192,Fixed Deposit,2022-09-19
305672,209195,Savings,54671,3787.0,17637,Mutual Fund,2022-08-12
305673,201958,Savings,12944,4465.0,30929,Fixed Deposit,2024-04-08
305674,201637,Business,18302,2139.0,44938,Mutual Fund,2025-01-08
305675,203756,Current,24079,1778.0,3155,Mutual Fund,2022-10-09
305676,202260,Business,62256,1286.0,39695,Fixed Deposit,2024-10-13
305677,201192,Current,90597,3330.0,9255,Mutual Fund,2024-07-05
305678,209423,Current,46476,1836.0,36414,Mutual Fund,2022-03-22
305679,202017,Business,56141,4182.0,25665,Mutual Fund,2025-02-07
305680,207042,Savings,46753,1929.0,25571,Fixed Deposit,2024-12-23
305681,200520,Current,53116,2530.0,1545,Mutual Fund,2024-01-20
305682,205035,Business,44930,4410.0,33461,Fixed Deposit,2024-06-08
305683,208210,Current,71538,4988.0,23295,Recurring Deposit,2024-01-03
305684,209701,Current,53774,4312.0,15845,Fixed Deposit,2023-10-17
305685,204625,Savings,84677,3563.0,40805,Mutual Fund,2022-05-27
305686,202284,Current,19606,4619.0,5535,Fixed Deposit,2025-03-08
305687,202151,Business,98516,4969.0,30152,Fixed Deposit,2024-06-21
305688,200936,Current,99862,4276.0,40147,Fixed Deposit,2024-01-16
305689,200236,Business,16469,2755.0,16595,Recurring Deposit,2023-03-12
305690,203173,Current,71117,1310.0,13942,Mutual Fund,2024-04-07
305691,201971,Savings,78187,233.0,15690,Recurring Deposit,2023-11-03
305692,209134,Savings,8441,3888.0,8181,Recurring Deposit,2023-09-16
305693,200390,Current,47769,686.0,40853,Recurring Deposit,2024-09-21
305694,202808,Savings,94691,3009.0,14669,Recurring Deposit,2025-03-07
305695,203851,Current,93764,314.0,38612,Mutual Fund,2024-08-31
305696,205080,Current,41867,2462.0,22156,Fixed Deposit,2022-08-19
305697,205143,Savings,86594,2264.0,33331,Recurring Deposit,2024-01-10
305698,203503,Savings,64732,417.0,14855,Mutual Fund,2022-10-14
305699,209470,Current,60904,3871.834546238837,41449,Recurring Deposit,2023-04-20
305700,207665,Business,68618,170.0,24392,Fixed Deposit,2024-03-31
305701,200629,Business,49389,4802.0,40313,Recurring Deposit,2023-03-17
305702,204494,Savings,32803,3412.0,38998,Mutual Fund,2022-07-29
305703,208347,Savings,17483,2583.713308452326,10465,Fixed Deposit,2023-06-04
305704,205978,Business,2668,1145.0,26743,Fixed Deposit,2024-10-05
305705,201150,Business,61651,2185.0,45888,Fixed Deposit,2024-07-12
305706,208468,Current,79495,753.0,30017,Mutual Fund,2023-12-15
305707,203051,Savings,60302,1897.0,28791,Recurring Deposit,2023-04-25
305708,207194,Current,98534,4433.0,9299,Recurring Deposit,2023-01-08
305709,207086,Current,30420,4064.0,39223,Mutual Fund,2022-03-29
305710,207735,Business,93766,2330.0307952820544,42482,Mutual Fund,2022-04-01
305711,208174,Current,35855,3191.0,49647,Fixed Deposit,2024-09-03
305712,208828,Savings,82132,1949.0,37290,Recurring Deposit,2024-06-09
305713,200873,Savings,51411,3669.0,13084,Recurring Deposit,2022-09-20
305714,209101,Savings,17457,3288.0,22819,Recurring Deposit,2024-06-05
305715,200020,Current,5954,4862.0,3255,Recurring Deposit,2022-04-01
305716,205645,Current,73525,3659.0,31337,Mutual Fund,2023-10-24
305717,205360,Savings,30187,616.0,13146,Mutual Fund,2024-12-31
305718,206250,Business,11483,4260.0,2890,Fixed Deposit,2023-02-03
305719,204811,Business,13833,4852.0,43216,Fixed Deposit,2025-02-21
305720,208731,Savings,62093,2312.0,44978,Mutual Fund,2023-07-24
305721,208048,Current,43812,3430.0,1060,Recurring Deposit,2023-12-16
305722,202980,Current,59450,1036.0,46752,Fixed Deposit,2023-10-04
305723,205733,Current,13446,2392.0,2824,Mutual Fund,2022-09-02
305724,200241,Current,70506,3907.0,35955,Recurring Deposit,2022-11-16
305725,203053,Savings,27076,4775.0,10398,Mutual Fund,2024-01-11
305726,200395,Current,35636,3067.0,2003,Mutual Fund,2024-12-27
305727,205322,Savings,34434,1984.0,39637,Fixed Deposit,2024-09-15
305728,204315,Savings,41106,2578.0,34264,Mutual Fund,2023-04-19
305729,204514,Current,77731,4189.0,41416,Mutual Fund,2023-04-30
305730,203297,Business,33351,4700.0,41286,Fixed Deposit,2024-06-30
305731,205333,Current,49880,4578.0,1222,Mutual Fund,2024-01-07
305732,202406,Business,58329,3683.0,14572,Fixed Deposit,2024-08-14
305733,208692,Business,7948,4527.0,27580,Mutual Fund,2023-10-10
305734,203542,Savings,32974,938.0,32249,Mutual Fund,2024-10-26
305735,207947,Business,50797,1262.0,38713,Recurring Deposit,2023-05-23
305736,208978,Business,98850,4965.0,18539,Fixed Deposit,2025-02-10
305737,202261,Savings,14442,1396.0,44795,Recurring Deposit,2023-11-28
305738,202539,Current,56795,224.0,32796,Recurring Deposit,2023-01-31
305739,208413,Business,87476,2180.0,31261,Recurring Deposit,2023-12-22
305740,201923,Current,60418,4496.0,33795,Recurring Deposit,2024-07-25
305741,206412,Savings,93404,177.0,15574,Fixed Deposit,2024-08-03
305742,201107,Business,58473,2452.0,9268,Mutual Fund,2024-04-08
305743,204838,Savings,26919,1229.0,38026,Recurring Deposit,2022-12-23
305744,206021,Savings,53455,2679.0,10105,Fixed Deposit,2023-10-17
305745,202091,Savings,2611,4306.0,34184,Mutual Fund,2024-08-05
305746,201611,Business,77342,4376.0,7948,Mutual Fund,2024-07-30
305747,205071,Savings,4704,2512.0,44235,Recurring Deposit,2024-04-10
305748,203948,Current,63795,2025.7213177056715,13424,Fixed Deposit,2023-04-19
305749,208016,Savings,86398,2900.0,17921,Recurring Deposit,2023-07-10
305750,200160,Business,92839,4360.0,12264,Mutual Fund,2024-09-03
305751,209592,Business,33734,583.0,15423,Mutual Fund,2023-09-06
305752,204403,Business,35744,4211.497856746913,21125,Fixed Deposit,2025-03-20
305753,202386,Current,18396,551.0,15571,Mutual Fund,2023-11-29
305754,209996,Business,27914,3201.0,12662,Mutual Fund,2022-10-21
305755,200887,Current,3693,1943.0,29378,Fixed Deposit,2025-01-08
305756,205769,Savings,31296,921.0,47172,Recurring Deposit,2022-09-21
305757,206049,Current,4038,1687.0,48425,Fixed Deposit,2023-03-12
305758,200939,Savings,22246,1293.0,41462,Fixed Deposit,2024-02-12
305759,203492,Savings,30405,3942.0,43594,Recurring Deposit,2025-03-11
305760,202151,Savings,18787,2498.0,22257,Mutual Fund,2022-11-27
305761,208247,Business,47061,627.0,22657,Fixed Deposit,2022-08-23
305762,209210,Current,32554,1840.0,46473,Recurring Deposit,2023-02-17
305763,209522,Business,70713,2218.0,27119,Fixed Deposit,2024-05-18
305764,208687,Business,5084,3781.0,2721,Fixed Deposit,2023-12-03
305765,201164,Current,50783,3725.0,14376,Recurring Deposit,2023-08-28
305766,204129,Savings,24888,2094.0,29927,Recurring Deposit,2024-07-23
